Time,Iterations
3.71148,5270
3.72877,5280
3.74624,5290
3.76376,5300
3.78131,5310
3.79785,5320
3.81368,5330
3.82935,5340
3.84536,5350
3.8615,5360
3.87752,5370
3.89332,5380
3.90961,5390
3.92573,5400
3.94153,5410
3.95735,5420
3.97317,5430
3.98945,5440
4.00641,5450
4.02285,5460
4.03944,5470
4.05552,5480
4.07177,5490
4.08937,5500
4.1077,5510
4.12608,5520
4.14391,5530
4.16104,5540
4.17821,5550
4.19458,5560
4.21089,5570
4.2279,5580
4.24591,5590
4.26461,5600
4.28335,5610
4.30193,5620
4.31908,5630
4.33565,5640
4.35344,5650
4.37164,5660
4.38865,5670
4.40535,5680
4.42207,5690
4.4389,5700
4.45589,5710
4.47273,5720
4.48958,5730
4.50744,5740
4.52476,5750
4.54185,5760
4.55886,5770
4.57593,5780
4.59304,5790
4.61217,5800
4.63168,5810
4.65043,5820
4.66799,5830
4.6853,5840
4.70259,5850
4.72134,5860
4.74108,5870
4.76086,5880
4.78073,5890
4.80069,5900
4.82,5910
4.83855,5920
4.85674,5930
4.87432,5940
4.89197,5950
4.90962,5960
4.92734,5970
4.94507,5980
4.96293,5990
4.98072,6000
4.99854,6010
5.01754,6020
5.03587,6030
5.05382,6040
5.07251,6050
5.09257,6060
5.11309,6070
5.13367,6080
5.1543,6090
5.17399,6100
5.19254,6110
5.21109,6120
5.23011,6130
5.24898,6140
5.26951,6150
5.2904,6160
5.31135,6170
5.33206,6180
5.35157,6190
5.3714,6200
5.39014,6210
5.4087,6220
5.42728,6230
5.44608,6240
5.46521,6250
5.4839,6260
5.50261,6270
5.5221,6280
5.54116,6290
5.56006,6300
5.57894,6310
5.59783,6320
5.61765,6330
5.63927,6340
5.66066,6350
5.68037,6360
5.6995,6370
5.71858,6380
5.73771,6390
5.75725,6400
5.77902,6410
5.80097,6420
5.82284,6430
5.84408,6440
5.86373,6450
5.88313,6460
5.90253,6470
5.92197,6480
5.94145,6490
5.96095,6500
5.9828,6510
6.00508,6520
6.02745,6530
6.04984,6540
6.07125,6550
6.09149,6560
6.11124,6570
6.13312,6580
6.1557,6590
6.1772,6600
6.19761,6610
6.21901,6620
6.24039,6630
6.2608,6640
6.28215,6650
6.30501,6660
6.32791,6670
6.34946,6680
6.37002,6690
6.39024,6700
6.41046,6710
6.43076,6720
6.45107,6730
6.4714,6740
6.49201,6750
6.51271,6760
6.53317,6770
6.55478,6780
6.57538,6790
6.59596,6800
6.61657,6810
6.63754,6820
6.66112,6830
6.68435,6840
6.70575,6850
6.72674,6860
6.74753,6870
6.76867,6880
6.79191,6890
6.81572,6900
6.83964,6910
6.86256,6920
6.88391,6930
6.90495,6940
6.92625,6950
6.94832,6960
6.97001,6970
6.99263,6980
7.01457,6990
7.03706,7000
7.06072,7010
7.0823,7020
7.10362,7030
7.12499,7040
7.14701,7050
7.17146,7060
7.19566,7070
7.21847,7080
7.24301,7090
7.26759,7100
7.29223,7110
7.31689,7120
7.3416,7130
7.36556,7140
7.38771,7150
7.4095,7160
7.43241,7170
7.45465,7180
7.47665,7190
7.49879,7200
7.52086,7210
7.54317,7220
7.5664,7230
7.589,7240
7.61124,7250
7.63336,7260
7.65598,7270
7.68132,7280
7.70603,7290
7.72952,7300
7.753,7310
7.77534,7320
7.79851,7330
7.82341,7340
7.84899,7350
7.8746,7360
7.89818,7370
7.92073,7380
7.94331,7390
7.96591,7400
7.98855,7410
8.01157,7420
8.03481,7430
8.05771,7440
8.08162,7450
8.10473,7460
8.12758,7470
8.15046,7480
8.17426,7490
8.20044,7500
8.22536,7510
8.24887,7520
8.27308,7530
8.29682,7540
8.32032,7550
8.34606,7560
8.37247,7570
8.39805,7580
8.42163,7590
8.44524,7600
8.46921,7610
8.49583,7620
8.52247,7630
8.54916,7640
8.57591,7650
8.6017,7660
8.62558,7670
8.64941,7680
8.673,7690
8.69817,7700
8.72514,7710
8.7504,7720
8.77703,7730
8.80408,7740
8.83091,7750
8.85809,7760
8.88536,7770
8.91092,7780
8.93493,7790
8.95895,7800
8.98295,7810
9.00737,7820
9.03148,7830
9.05619,7840
9.08032,7850
9.10572,7860
9.12996,7870
9.15452,7880
9.17892,7890
9.20569,7900
9.23326,7910
9.25934,7920
9.28415,7930
9.30887,7940
9.33339,7950
9.36069,7960
9.38867,7970
9.41495,7980
9.43966,7990
9.4648,8000
9.48952,8010
9.51475,8020
9.54002,8030
9.5651,8040
